from_number,to_number,call_time,call_duration,from_latitude,from_longitude,to_latitude,to_longitude
8089348426,9522646538,1474846642264,1049,24.920980,-116.018294,25.298656,-106.933745
8089348426,9522646538,1478859232613,867,33.988275,-92.985342,29.768837,-69.754515
8089348426,6208666469,1487492960758,378,37.473037,-98.462513,36.208198,-103.069849
8089348426,5028662235,1472436873335,1328,30.794560,-81.236145,41.871599,-104.733171
8089348426,2258293651,1474704268926,1516,32.459735,-110.725820,46.560469,-114.246217
8089348426,9182000346,1479253746640,1599,27.234437,-106.742579,35.047828,-86.330610
8089348426,9182000346,1490553487261,574,28.768126,-110.958136,29.105511,-81.816635
8089348426,7741651266,1481381369902,587,32.620849,-94.282147,30.406850,-105.297244
8089348426,8634864545,1485142038160,1290,31.288866,-96.760433,46.294779,-73.508614
8089348426,8634864545,1476144135942,402,31.827731,-101.446139,31.326485,-72.444619
8089348426,8634864545,1470160955459,1438,39.384773,-120.405333,32.047007,-89.628613
8089348426,2246554056,1473987212987,1197,39.877661,-114.858897,27.100664,-106.074086
8089348426,4796822566,1467041781402,1211,45.697439,-113.395180,32.094100,-99.377311
8089348426,4796822566,1489113918989,226,31.049170,-124.174350,28.215513,-101.888858
8089348426,2258692511,1471035923213,623,29.439834,-88.526532,45.771924,-95.837055
8089348426,2258692511,1479916145359,788,42.730390,-72.155136,38.673468,-98.595146
8089348426,9847291133,1474210385530,1233,36.055671,-96.202938,39.041810,-83.022599
8089348426,9847291133,1472556597213,241,44.732003,-98.398300,26.414245,-120.624999
8089348426,9847291133,1466737566262,423,26.736068,-94.530234,31.652990,-67.775850
4704886450,5083300584,1470523436619,319,43.183884,-110.663988,24.731000,-78.602971
4704886450,5083300584,1460297526884,1706,43.396146,-100.309231,33.155139,-84.902712
4704886450,5083300584,1480798891489,9,33.084071,-111.688517,47.154394,-122.264730
4704886450,3195885380,1480735359370,411,27.624877,-69.862092,24.514595,-90.355647
4704886450,3195885380,1486702633159,869,39.971920,-76.579857,33.287411,-96.906184
4704886450,7738458304,1460840486240,781,26.573722,-94.084570,24.814856,-111.356486
4704886450,2029066290,1487968796284,1169,47.700662,-80.313834,39.242012,-96.280716
4704886450,9049011195,1485287040235,104,47.023596,-71.535551,45.726045,-96.328207
4704886450,6096066938,1461021016588,993,27.513579,-75.272617,30.365013,-122.868491
4704886450,3095357072,1472371894219,1530,42.445056,-88.483881,27.838134,-84.543748
4704886450,2765169021,1487062081410,740,27.996413,-101.366319,45.132220,-94.212762
4704886450,3205301359,1474728935120,843,36.787880,-68.903187,31.081862,-101.351221
4704886450,6127770327,1471136279706,495,38.067269,-100.100795,25.570077,-77.743938
4704886450,9282301835,1472776283602,748,46.654131,-119.415819,36.459459,-97.417506
4704886450,3393198911,1464048040123,1522,48.554348,-81.938391,25.330448,-94.242037
4704886450,8152476918,1466803183297,1591,25.430802,-90.081416,46.133791,-123.338880
4704886450,9561713009,1484764735523,166,25.899478,-86.930528,34.289417,-103.941422
4704886450,8328871439,1478099640826,1330,28.316420,-109.084333,41.326670,-120.886701
4704886450,8328871439,1478151507555,719,36.759679,-77.655978,45.906946,-118.072810
4704886450,5701666486,1484787279836,744,33.796552,-74.871640,27.410214,-94.235568
3235101726,6032105505,1475749614606,1066,47.986382,-119.206615,37.941421,-82.864976
3235101726,9109283521,1472215512987,830,45.019211,-105.780637,25.993265,-114.290609
3235101726,9109283521,1461688951725,50,35.171383,-68.259554,32.530159,-84.696102
3235101726,4066900437,1483262963539,1462,43.934872,-82.641205,42.848928,-75.120884
3235101726,9083704150,1480555039221,1263,40.498625,-74.817948,44.637523,-87.757114
3235101726,3522573359,1462216966496,1569,48.334007,-108.541262,42.071791,-116.593190
3235101726,8573527253,1485398846779,1609,39.671023,-118.092049,43.291774,-96.670588
3235101726,2073704035,1460060220140,1787,31.614337,-112.323324,29.823727,-104.351191
3235101726,2393169852,1490404558887,62,43.235773,-99.651993,44.821729,-94.900548
3235101726,3101644962,1469928486856,1698,45.431662,-106.393665,25.473108,-113.507134
3235101726,3101644962,1489829798824,569,46.817921,-115.464434,25.060401,-119.746572
3235101726,4437774767,1476682358655,1377,48.566769,-86.155345,27.403509,-85.461037
3235101726,8136029990,1477886903335,1798,32.091206,-77.193154,28.939963,-67.079012
3235101726,2122610623,1470751217576,1686,39.637864,-106.298685,48.497420,-123.617758
3235101726,9599764209,1464757360126,1114,24.497366,-85.350890,47.652669,-116.276532
3235101726,7729285407,1480967413628,421,46.981881,-122.750546,26.177056,-76.133958
3235101726,4042130354,1462795568427,1484,46.367777,-71.173454,40.402705,-123.688087
3235101726,3138155365,1485227098279,419,34.281024,-118.911007,33.947093,-81.808361
3235101726,5167741005,1461703156800,101,32.443114,-124.545157,25.835084,-77.245699
3235101726,5517144285,1470165872994,1454,46.442944,-112.907585,32.416756,-104.901098
3304779883,8061921322,1461974584990,671,33.407065,-82.850912,40.932726,-83.794460
3304779883,8061921322,1479455706049,1139,27.650659,-100.948152,25.091019,-122.208442
3304779883,9718371742,1472578349538,397,33.127151,-86.848941,44.152574,-86.672109
3304779883,3473662534,1484252837449,1643,40.212396,-71.295763,25.908253,-105.908984
3304779883,3473662534,1477993818782,1260,38.482451,-97.824731,32.154541,-87.062636
3304779883,2067041197,1487069866437,727,31.465476,-122.809705,38.492967,-111.439271
3304779883,9784497413,1476538918987,688,29.300013,-96.422569,28.250001,-116.247056
3304779883,4231510104,1467024293977,1654,38.352065,-112.110126,31.380212,-73.903623
3304779883,8021884900,1463530241150,529,39.833871,-108.930839,29.098523,-71.194554
3304779883,8021884900,1461265295831,1546,32.775988,-75.589134,30.704932,-87.126435
3304779883,8706202308,1476542417242,1373,45.227895,-113.408155,26.476787,-91.156719
3304779883,4345526948,1487527860561,1718,43.140102,-96.310751,38.727740,-84.053867
3304779883,5744057559,1490480900933,30,47.899091,-108.962602,35.088505,-109.710522
3304779883,6503805576,1464865916910,1303,37.110440,-102.543087,27.119250,-123.896028
3304779883,7374999261,1463576261086,1113,26.627642,-122.029309,24.775475,-109.177549
3304779883,7374999261,1473952149761,383,30.870663,-73.403782,32.637063,-88.060203
3304779883,5613183647,1474122943534,447,41.712934,-106.722530,37.699335,-94.295029
3304779883,4807871512,1461560789847,1590,47.083877,-119.033897,27.045809,-86.365106
3304779883,3529633414,1470875028509,305,35.717311,-124.658395,29.279393,-120.201662
3304779883,8305076388,1469187021776,1459,31.423606,-92.678969,43.677639,-90.187908
9846054475,6418735150,1489039676710,997,33.308174,-113.337213,47.015420,-68.446479
9846054475,6418735150,1475968482608,78,31.810114,-108.172548,34.082532,-76.539458
9846054475,6127728172,1485067719246,1018,42.617071,-85.526581,44.992104,-100.466455
9846054475,2289892659,1475733389623,212,47.908650,-84.934767,29.820598,-86.517841
9846054475,2289892659,1488443920210,186,35.510542,-113.909372,33.631289,-70.142077
9846054475,2289892659,1482062474990,16,47.875888,-86.821590,33.837917,-77.614390
9846054475,8654089941,1474933035295,1024,29.923430,-74.323407,26.069296,-122.072034
9846054475,8351108357,1483233735235,478,28.355128,-87.432337,41.790971,-106.532137
9846054475,7186678186,1486470625670,1546,44.352537,-97.472193,44.286856,-102.423638
9846054475,6781534057,1484602935512,1755,33.595198,-70.580835,34.080621,-75.828583
9846054475,7243650409,1460533955119,1125,27.666214,-95.900531,30.652352,-98.218341
9846054475,2835539462,1482283804695,1597,30.891659,-76.630586,25.980520,-105.193619
9846054475,5306300232,1470647902926,89,45.561026,-84.122797,34.726831,-122.337459
9846054475,2767696813,1481470449801,270,26.557445,-96.249851,38.326223,-71.274617
9846054475,2024293928,1487273260693,1147,29.054911,-98.789798,39.480859,-71.280981
9846054475,9091125759,1480211610216,986,45.417942,-96.339066,29.460264,-98.406580
9846054475,2148218082,1471106272489,937,28.141758,-105.381928,29.835375,-84.489483
9846054475,5591213914,1483809202034,1354,33.378137,-113.635537,34.181268,-94.786224
9846054475,5591213914,1470910744919,1186,34.810240,-116.100660,42.115197,-124.478832
9846054475,7854079395,1470726264319,301,44.167914,-95.692447,26.893975,-80.598885
5575075437,6101384960,1461955727049,217,24.526241,-113.182075,46.792908,-67.303105
5575075437,7571147400,1479472501077,398,35.013079,-80.256212,32.920273,-105.759227
5575075437,7571147400,1467101399540,811,35.434492,-88.545119,33.930994,-90.009390
5575075437,8479886068,1461301865275,1036,44.562670,-73.791437,27.082192,-96.954277
5575075437,5808767589,1486529279764,1435,31.581108,-83.491310,46.042163,-113.881186
5575075437,3058407024,1460531901131,883,24.565680,-71.606903,29.358075,-108.379551
5575075437,6314619980,1461635210971,1597,24.531371,-101.908752,25.709193,-68.849768
5575075437,6266432372,1463844988044,1477,44.005184,-95.930283,27.712623,-124.504229
5575075437,9714771323,1477437013670,1236,37.351125,-113.945785,46.749613,-94.065232
5575075437,7017247636,1475869030335,527,49.059933,-113.325760,41.968034,-76.248077
5575075437,4408820180,1490937888753,533,25.223286,-103.513531,33.661293,-114.957911
5575075437,4408820180,1472934329593,463,35.802828,-91.940814,42.855077,-80.126087
5575075437,5133679509,1474274841357,1357,36.585362,-94.792267,30.573973,-118.251368
5575075437,5035412079,1472531972593,201,44.518472,-107.006523,24.589439,-75.820310
5575075437,4646558303,1482989472016,1496,27.189372,-110.597229,27.680727,-123.521099
5575075437,8031573070,1460020508315,505,47.177575,-85.693776,47.208428,-70.002299
5575075437,8031573070,1480902113547,1279,42.294201,-75.301794,35.293382,-83.565579
5575075437,8031573070,1466342987637,1705,33.148071,-118.114656,32.894432,-81.175602
5575075437,6178675396,1484550538370,1515,36.487802,-76.485956,27.364315,-111.350352
5575075437,6178675396,1470545561888,888,24.997335,-92.107818,46.645308,-114.894209
8314256494,9072857444,1463473032984,1297,33.771624,-101.119387,39.563202,-91.571671
8314256494,7347607648,1484141930801,1230,41.331887,-103.116933,31.208000,-105.735061
8314256494,7347607648,1472619380106,1448,40.585284,-118.348239,27.169392,-71.858937
8314256494,5858060193,1485473935433,1035,43.447418,-71.578131,48.378221,-72.767641
8314256494,7541799733,1482562944990,205,30.013667,-107.317830,41.140637,-88.632100
8314256494,7541799733,1485573517666,368,27.979811,-97.224178,35.242367,-95.195017
8314256494,7541799733,1485216994011,967,28.444143,-97.037012,38.165687,-86.748032
8314256494,8727687912,1483778433644,1251,46.739174,-109.102569,34.681350,-100.634835
8314256494,8482603583,1469234246843,133,37.861525,-81.446743,32.213080,-110.892319
8314256494,4098738650,1486325768727,1462,41.282409,-100.251095,43.924831,-83.313532
8314256494,2709033934,1480892137759,1154,28.050500,-79.510597,38.687622,-113.120523
8314256494,2709033934,1473889203954,181,46.015953,-104.068410,38.213167,-114.870680
8314256494,3144407462,1466736498754,316,26.280151,-100.793112,25.553623,-92.216458
8314256494,2538540801,1481330940853,1260,40.153381,-84.658670,28.194077,-112.847360
8314256494,5151780725,1461545207153,52,33.023726,-76.932344,47.076615,-87.183785
8314256494,6267455972,1470880195802,333,36.603240,-89.195523,31.942927,-76.310261
8314256494,6267455972,1462282350778,939,34.109403,-96.034623,25.949858,-78.084061
8314256494,3078215163,1473282855793,706,44.443026,-71.114435,45.263199,-95.119737
8314256494,9013726553,1472766609379,853,31.166060,-98.362236,28.680513,-105.232499
8314256494,9013726553,1472466907444,1767,43.211479,-78.984394,45.110499,-76.214324
7202906737,3058906143,1478880563869,849,33.880663,-88.938269,48.908833,-77.786220
7202906737,8357679144,1462279266777,875,29.010102,-67.765462,28.090873,-84.684264
7202906737,5155111349,1467588781561,1386,25.872543,-70.180769,49.263603,-121.122922
7202906737,5155111349,1481825133991,711,29.995143,-112.899698,31.353618,-120.769732
7202906737,4696007447,1470967102235,1275,29.056286,-72.454217,47.616147,-69.161422
7202906737,4696007447,1472815122764,1523,29.188074,-87.720384,42.395273,-111.244546
7202906737,5166410614,1490492484908,429,34.369823,-117.122082,38.011790,-102.690889
7202906737,5166410614,1477325647597,451,47.275539,-116.359381,28.541912,-95.431854
7202906737,4135898463,1489576993429,594,32.151670,-123.342549,39.840826,-85.314150
7202906737,4135898463,1485600275581,1470,45.894610,-83.371531,45.139376,-110.117812
7202906737,4135898463,1490137353577,472,46.113718,-117.071177,34.937764,-83.525712
7202906737,4191586252,1463946564433,378,32.192005,-121.081255,39.157549,-118.410450
7202906737,4191586252,1477447225122,1306,45.146235,-92.382059,34.870294,-112.829857
7202906737,3177021740,1476908129524,841,32.937153,-90.322845,27.045495,-100.280300
7202906737,9844113233,1481014164367,50,46.519369,-101.911822,38.355736,-87.882886
7202906737,9844113233,1478757630263,1432,27.715588,-115.944508,29.204955,-87.548078
7202906737,3137914652,1462430101261,1678,36.943303,-88.586608,46.758688,-67.524361
7202906737,3137914652,1472961032589,1389,30.295259,-75.694750,36.337308,-121.085372
7202906737,2271239659,1460408187893,990,34.500956,-107.550029,31.485664,-82.085206
7202906737,4805071282,1489226554773,1090,39.762260,-108.696104,39.070234,-88.605340
5131561224,7188019398,1465385599828,568,45.032587,-115.793221,48.966265,-102.570974
5131561224,5096243344,1471643196662,1533,25.062396,-94.084230,40.627208,-86.713867
5131561224,3109162876,1490024273121,1512,42.999263,-104.468430,24.744784,-108.829790
5131561224,3109162876,1477601393266,699,28.825573,-83.061622,41.028695,-100.507784
5131561224,5138287700,1482800390699,851,40.794390,-82.212835,37.927638,-115.424862
5131561224,5138287700,1483916575797,1511,49.219001,-114.482657,26.048518,-97.854574
5131561224,9197691961,1471692767505,1209,31.562900,-91.908021,32.216465,-89.008767
5131561224,5209253874,1460652223854,1176,32.845678,-83.557212,45.041669,-97.921211
5131561224,9164594387,1460089909623,1797,48.584532,-92.552418,39.192572,-67.511347
5131561224,9109637434,1462766101793,1610,45.455440,-111.561393,48.845827,-82.002682
5131561224,3613538325,1476889096758,974,29.588964,-100.096667,36.348764,-96.351342
5131561224,8163918204,1488460355130,121,37.754654,-87.710033,26.874136,-99.477587
5131561224,3097958347,1478098014548,763,45.027822,-78.907575,40.770115,-90.946237
5131561224,7185536181,1464138925284,636,34.264059,-83.227098,43.495416,-121.722774
5131561224,2147366923,1475561057141,1200,39.729942,-78.581413,38.739240,-101.616011
5131561224,2147366923,1481719100699,406,36.034453,-85.764279,45.708242,-103.199383
5131561224,6025517361,1488097924752,1386,36.876374,-99.734017,26.293208,-78.894408
5131561224,9282956112,1467512960639,1376,37.322359,-96.625310,41.693434,-106.451448
5131561224,2283610242,1468243178468,889,42.521617,-92.993175,37.708114,-102.098147
5131561224,2393058322,1487863845227,1673,38.753713,-87.502127,35.570157,-96.937733
3515482626,3127061820,1478481659181,1477,25.825453,-67.975632,30.474894,-72.646807
3515482626,2763362617,1487250016582,1489,29.888272,-115.697951,47.514968,-92.557034
3515482626,2763362617,1466270431507,1296,40.463248,-81.550788,49.024239,-68.516938
3515482626,4406939820,1486876289048,1730,45.783805,-102.583500,28.989564,-82.938761
3515482626,2673431988,1467831073507,347,33.834872,-103.931251,29.922747,-82.519530
3515482626,2673431988,1469443688288,774,37.054384,-123.182633,37.357213,-91.053706
3515482626,9018660560,1491346239872,1136,49.284710,-73.660339,47.228855,-75.533875
3515482626,9018660560,1491113912868,95,44.261871,-105.683492,31.484693,-110.145942
3515482626,6123274707,1471226788251,53,45.424728,-108.681543,46.362757,-68.505651
3515482626,6123274707,1470089352264,477,46.801077,-94.023142,45.866708,-73.872045
3515482626,9157700491,1487089080097,608,44.018330,-124.274089,38.979823,-88.304953
3515482626,9157700491,1463137223459,1293,49.041190,-117.434584,45.941654,-100.952436
3515482626,2817808734,1485475877365,1533,43.671950,-91.320373,45.181847,-99.820133
3515482626,7242449634,1462281212751,1512,48.100594,-98.490348,45.889963,-102.354790
3515482626,7035257404,1469075452383,261,37.560131,-90.390444,31.877958,-91.598077
3515482626,7035257404,1484756641728,705,35.207833,-124.823955,40.543755,-106.550896
3515482626,5741447065,1471486588355,489,41.903133,-109.492381,45.706138,-108.238218
3515482626,2819390699,1484948495895,1718,37.577041,-110.882100,26.098297,-111.675313
3515482626,8089876648,1462259298837,1181,34.187977,-114.867045,34.677959,-72.380893
3515482626,4012644684,1478632029240,490,44.448419,-88.142781,38.545219,-74.601011
8064611486,2064893728,1462946962060,1680,33.712309,-69.632771,32.551884,-79.235869
8064611486,3182001217,1463857253145,469,41.780066,-103.921773,40.690369,-77.852893
8064611486,3105864606,1483202960149,857,26.463939,-80.006962,30.765483,-69.999674
8064611486,9067707353,1462215957213,669,29.613875,-75.291289,41.323652,-109.668518
8064611486,8317708224,1488279274506,928,48.216738,-100.823188,38.346921,-91.890805
8064611486,3864144943,1480705354784,1371,44.130684,-67.462307,32.608748,-72.707407
8064611486,8287159506,1472680988067,1086,28.402252,-99.791029,29.159594,-67.881956
8064611486,9499236152,1479010376340,879,36.936932,-91.715452,49.360132,-89.430915
8064611486,6232965575,1467991451308,422,45.287966,-98.275071,26.477197,-82.379307
8064611486,4431561776,1488016311500,1667,46.129259,-75.363729,48.307671,-80.882971
8064611486,3018742660,1484244091512,1128,44.056260,-69.477090,48.458215,-117.377541
8064611486,5736870120,1477959494999,576,36.356514,-120.204149,31.653357,-105.511998
8064611486,9798649720,1485967995413,657,30.734332,-121.167349,24.447303,-118.242902
8064611486,2811642189,1482173982993,745,28.166165,-111.356676,31.679318,-81.422565
8064611486,4231015728,1483384595648,1214,41.918368,-121.291090,48.479668,-81.518218
8064611486,4231015728,1481329702581,1203,40.818980,-92.665425,28.041679,-90.812520
8064611486,4105476989,1462954161051,494,42.520205,-119.975716,27.450140,-103.279055
8064611486,8023725592,1484506547125,845,41.999204,-107.369601,48.918763,-87.689376
8064611486,5093631312,1485822198940,379,47.019321,-81.294201,31.631558,-120.069698
8064611486,8785170198,1473141625421,680,40.125142,-72.889048,28.099360,-72.553345
9372269994,9127609365,1475818182857,685,48.624651,-111.457882,45.257872,-88.248665
9372269994,4235415181,1481673503957,951,42.552916,-105.099982,27.182208,-69.666697
9372269994,7088026684,1489334184353,1606,33.438309,-112.619627,25.143605,-95.534915
9372269994,6103242919,1461915662934,844,49.264585,-81.021412,39.354189,-118.892798
9372269994,6067112768,1483554367965,103,49.281375,-73.116058,36.982715,-112.013390
9372269994,3155314491,1471978958944,1529,27.820304,-104.881134,32.984672,-120.985027
9372269994,8701861006,1461276050776,472,45.196408,-119.172636,48.158813,-90.588775
9372269994,8701861006,1478972151322,1139,40.792707,-117.330201,46.285061,-74.713556
9372269994,3526840295,1471468854346,774,34.545568,-72.537246,37.042549,-99.005200
9372269994,4139163543,1462825686170,417,31.318774,-120.942315,44.901861,-99.169044
9372269994,5055389003,1479853116860,329,37.344234,-68.362878,49.027928,-90.493617
9372269994,9528202328,1489740284023,189,36.643035,-119.526820,27.421457,-108.347586
9372269994,9528202328,1481194313015,1274,24.819291,-87.681814,29.727953,-106.176504
9372269994,7577798815,1476871690395,895,48.969560,-83.516699,36.505570,-83.731760
9372269994,8569906554,1463364042687,56,31.787078,-70.909502,39.464028,-76.120597
9372269994,8569906554,1462472664669,861,33.078322,-110.794368,33.676029,-84.254861
9372269994,8569906554,1466099377151,241,41.455105,-102.461842,35.113050,-72.993562
9372269994,7729296043,1474231861966,1409,26.927389,-110.501253,31.904369,-80.529015
9372269994,7729296043,1468911387077,1337,26.571622,-89.784557,27.312579,-123.000054
9372269994,4451656814,1467021034834,1039,40.635836,-76.838540,49.348996,-94.887237
9109620225,5677742711,1465742212272,961,47.222052,-124.742313,30.163150,-96.340417
9109620225,9163061007,1471070377843,679,45.127572,-94.154651,27.594280,-78.512490
9109620225,8624373334,1480012709414,1358,27.674595,-124.537328,27.786055,-95.483650
9109620225,7754886746,1462455300593,1450,45.658385,-76.858749,35.389308,-112.332443
9109620225,5178583837,1482672478860,368,31.965640,-101.895716,34.070297,-84.065860
9109620225,5178583837,1471885537053,1005,28.765858,-100.802221,43.176664,-70.177531
9109620225,9144612563,1484005942705,1388,33.643403,-124.422120,37.397907,-123.011745
9109620225,9098822917,1490261401190,317,26.321203,-98.196939,25.524926,-98.549388
9109620225,3078012434,1488473074314,538,34.679154,-82.031957,35.814996,-74.754239
9109620225,9729278932,1465915213108,622,28.944085,-102.238862,36.866152,-117.027155
9109620225,8129483004,1471330955812,1502,48.575598,-68.415399,45.721706,-105.661781
9109620225,8129483004,1475765836020,852,43.388442,-83.837677,37.918861,-90.968674
9109620225,7406844740,1474231905749,219,44.924460,-119.014588,33.897568,-97.370788
9109620225,9086836679,1481724886643,483,36.828911,-95.957173,33.989316,-98.231133
9109620225,7636505890,1486707040437,1539,42.643838,-86.102739,32.443186,-119.909948
9109620225,7636505890,1485588077167,792,24.516551,-76.281991,40.078751,-103.344676
9109620225,3143347858,1464655694924,570,43.429210,-92.310435,32.545172,-107.081036
9109620225,8135474820,1483293482859,1448,41.655171,-74.610491,28.585693,-80.770843
9109620225,8135474820,1470085571724,723,35.675452,-73.209854,41.788288,-81.631634
9109620225,4107881449,1481822655682,872,32.081396,-102.892383,29.642411,-82.836391
2562120780,8125543408,1481961860865,529,39.412376,-118.642605,45.443396,-111.070629
2562120780,4172298071,1485613935359,1564,33.902155,-101.033827,47.425729,-120.784031
2562120780,2818380952,1467237701958,1557,40.104112,-108.238220,37.182409,-115.204848
2562120780,5617337500,1483893981547,1672,27.716094,-80.117620,29.015226,-90.094831
2562120780,5617337500,1486167863994,8,32.929713,-122.056988,39.438650,-109.688588
2562120780,9715253832,1478702641382,1705,44.681891,-122.482409,45.562515,-103.302809
2562120780,2083270045,1459975626100,354,28.367828,-114.252620,47.528576,-80.623648
2562120780,3088356265,1480658552826,1172,32.519153,-73.127932,45.833357,-101.117794
2562120780,6411153305,1487336381043,553,46.344927,-95.392474,39.013345,-85.046459
2562120780,3472729218,1460234085421,1591,45.680764,-119.199726,33.648502,-106.345527
2562120780,4404993415,1484483937562,1609,43.858634,-96.476117,34.210726,-78.535089
2562120780,4404993415,1477926509718,80,29.890109,-80.657906,38.874798,-67.140566
2562120780,5701335691,1479921105370,1068,29.911971,-80.279179,27.948141,-110.362628
2562120780,4244893529,1479068422578,1583,36.998101,-111.131594,35.389388,-78.793251
2562120780,8651093018,1462011450416,37,33.804763,-89.601143,32.384913,-113.915306
2562120780,7083634539,1488466179703,293,48.151129,-110.637920,24.558312,-95.200253
2562120780,7083634539,1490876909522,126,27.443121,-93.185970,49.123279,-75.112539
2562120780,4409111858,1477266278058,514,34.652751,-71.890771,46.945218,-113.545441
2562120780,4023445844,1486179721508,296,30.562214,-89.541392,44.937949,-113.737422
2562120780,2813444230,1467803410029,448,39.329309,-67.576926,45.615756,-124.500202
4647694504,9791605079,1467304247537,1083,24.413832,-114.643135,25.003757,-108.787669
4647694504,3523398945,1483858384667,139,42.004418,-104.835208,26.692244,-101.602016
4647694504,3523398945,1470741716823,786,28.835586,-117.187178,44.993653,-115.698822
4647694504,8638653359,1462600914264,1628,34.080454,-71.702884,33.975973,-80.105206
4647694504,5738131973,1488657277441,1215,27.840928,-90.744687,31.934194,-104.040860
4647694504,2195009276,1481613124707,851,40.279093,-68.149633,25.695077,-71.055048
4647694504,8433307987,1487540857243,389,39.069965,-85.899274,46.590533,-117.059998
4647694504,8433307987,1477760297645,466,43.251194,-75.440478,43.442396,-122.515892
4647694504,8086671255,1483942195842,1160,47.637341,-124.696184,41.104750,-68.369509
4647694504,9751115384,1479559400367,1140,36.194594,-81.478092,42.632727,-84.012201
4647694504,9751115384,1470505800891,1539,30.865066,-112.355013,38.493253,-79.534451
4647694504,9751115384,1460978893560,107,29.941976,-84.738870,42.472947,-86.654844
4647694504,4346811378,1479645990695,337,25.587701,-93.302820,26.718499,-73.512791
4647694504,5865050700,1474791502981,1475,35.421202,-86.023638,36.672327,-71.194458
4647694504,5416665562,1478820835827,125,34.463696,-112.313231,26.903644,-69.182815
4647694504,5416665562,1488938274388,658,29.036763,-82.829690,31.870868,-76.449669
4647694504,3603285247,1460003159125,249,24.727296,-73.701867,43.987780,-112.345156
4647694504,3603285247,1480104165179,633,32.537869,-114.094406,41.343250,-81.764119
4647694504,9733943614,1464963735924,1045,48.798854,-88.311236,26.552490,-113.830612
4647694504,8432780345,1461331848949,1036,36.022499,-111.699369,36.178943,-120.906865
3471566032,7344105239,1470643058855,228,42.796509,-83.945578,45.691975,-94.109230
3471566032,8351957859,1460674003837,490,41.154902,-70.344467,32.108639,-101.295927
3471566032,9786357978,1460862510306,1712,34.166593,-85.541200,38.584839,-119.212143
3471566032,4796363083,1482106126238,381,24.877208,-67.962341,39.124449,-86.691774
3471566032,6823995146,1481226747756,354,25.329189,-94.277055,38.534545,-123.707755
3471566032,5672983458,1465006890699,735,42.143603,-75.168437,34.501952,-123.789105
3471566032,8053914586,1471283163605,726,30.088978,-98.978018,30.342275,-115.938822
3471566032,2674636115,1486441507371,1063,25.522496,-73.880082,36.547847,-109.242596
3471566032,2674636115,1480305218343,1364,33.027150,-74.561240,32.857837,-123.240197
3471566032,2674636115,1473832133368,741,45.176427,-74.008054,33.056752,-84.815359
3471566032,5209234123,1465319253083,1490,37.137973,-72.246860,30.554209,-77.555754
3471566032,7741624812,1473192097289,1540,36.929479,-87.126590,31.015742,-71.819805
3471566032,5415201941,1478090188814,1759,42.900639,-108.163808,42.359712,-85.945990
3471566032,4246055623,1472853970092,416,40.222796,-90.204551,25.149928,-67.090566
3471566032,4246055623,1479149881716,260,26.631133,-84.256430,29.662759,-67.830166
3471566032,4246055623,1487947194041,1601,44.615787,-109.679164,40.810814,-89.285530
3471566032,7549271145,1485552277133,443,42.108831,-72.515544,45.496015,-90.623016
3471566032,7549271145,1472381428195,461,48.669083,-78.681749,34.695431,-108.044891
3471566032,8588381065,1467739281813,1318,32.171062,-97.544898,31.414612,-95.421555
3471566032,5594422532,1473681390161,760,36.624623,-124.119604,33.943143,-69.389957
9408727865,8127484550,1471249933760,582,34.003983,-103.836482,46.830900,-105.052931
9408727865,9733575668,1488319357036,383,38.566427,-80.841372,44.453123,-118.149269
9408727865,9733575668,1465374440230,1477,35.661623,-87.994640,30.478601,-84.709584
9408727865,6091151904,1468451887098,722,30.331253,-97.697509,46.971594,-120.009723
9408727865,6609886621,1484752080380,538,47.761212,-76.052943,32.516767,-76.583648
9408727865,3182952562,1490794050667,1521,25.100871,-119.673786,39.669828,-71.559809
9408727865,4701751231,1461348775172,11,27.646814,-98.384172,29.590255,-102.445370
9408727865,4404096654,1467656416883,1174,27.068139,-101.995669,43.849585,-87.919609
9408727865,5134986016,1487125666630,94,32.628104,-107.412394,26.782729,-104.989174
9408727865,4068617982,1486722062040,97,28.922990,-68.748053,46.690865,-117.008902
9408727865,9415571365,1476192418048,377,26.071760,-89.615035,30.328943,-124.811646
9408727865,3614574446,1462244321932,1222,42.655244,-87.534607,45.318302,-120.606661
9408727865,2025959614,1467638097882,608,24.702809,-102.526196,39.245753,-118.589623
9408727865,2025959614,1484874314750,1758,30.650780,-81.371287,43.179407,-123.551454
9408727865,2537154724,1486930558557,970,37.690937,-82.775287,38.596286,-108.457636
9408727865,2537154724,1465046492588,1363,24.496079,-122.652680,27.991364,-115.560947
9408727865,3189826381,1465142582950,513,46.501996,-102.566386,41.722088,-91.543690
9408727865,2067965355,1471537609212,1713,48.671314,-110.391137,45.197285,-108.378370
9408727865,3149097285,1473909521494,374,24.892025,-110.672721,44.440790,-74.763867
9408727865,9259859550,1488735282252,468,47.453320,-89.166600,36.832012,-92.161062
6123438328,5574177785,1460736804300,926,37.225276,-119.820478,45.693085,-102.657039
6123438328,3041984432,1472928823111,1141,26.030240,-102.031753,38.606710,-84.456894
6123438328,6145175391,1468301581462,799,29.684438,-112.639472,44.713646,-102.610347
6123438328,6145175391,1481777818746,578,45.695100,-95.572771,49.215551,-78.931643
6123438328,8579243047,1487164236068,192,44.742840,-95.603439,25.957480,-79.658088
6123438328,8606396832,1484140239142,290,42.829779,-107.474615,33.156683,-122.982889
